episode,makespan,total_energy,working_energy,idle_energy
0,1004.1367758333555,35533.79545555238,22932.4179812003,12601.377474352086
1,849.3681560993195,32802.91686400848,22626.839367561155,10176.077496447326
2,907.9302289766732,33880.482246237225,22788.63799737556,11091.844248861664
3,359.6104057746825,29519.079255196833,24643.00666273661,4876.072592460221
4,318.71120361714543,29901.164339583684,25526.567454203003,4374.596885380682
5,314.5317682215223,30038.57049360226,25732.16838680989,4306.402106792366
6,296.2801455292536,29662.160882201108,25715.972948319606,3946.1879338815006
7,280.854739471232,29264.796484366983,25711.54692797749,3553.2495563894927
8,300.2416849040233,29807.204694431795,25813.72754977383,3993.477144657965
9,298.26902716226726,29899.23031397907,25900.55722803793,3998.673085941141
10,278.2992318765402,29548.076706007378,25939.89195481541,3608.184751191966
11,277.20025323710195,29592.869047268825,25981.945385223367,3610.9236620454576
12,274.5052581751241,29530.140763457337,25996.880873759485,3533.259889697851
13,277.73992223368816,29590.657832248813,25990.95825126465,3599.6995809841646
14,294.2709218497147,29953.574296380575,25963.37015362631,3990.204142754263
15,294.73635477684667,29926.35582751394,26004.89274486822,3921.463082645721
16,262.76274964818606,29319.017539191667,26019.588176384474,3299.429362807195
17,266.63692982580466,29353.520260660585,26034.59270237347,3318.927558287117
18,259.071134791778,29227.02244928012,26048.134555222136,3178.8878940579834
19,257.0034593250609,29102.306936249555,26037.447020895528,3064.8599153540267
20,251.0334215591909,28973.45558315883,26039.698827313397,2933.756755845432
21,244.00291592816478,28819.82730672662,25995.51195594023,2824.3153507863904
22,280.1603038079615,29703.384522415017,26056.462660246805,3646.921862168211
23,258.4112162330093,29210.951538961282,26067.52996568894,3143.421573272343
24,277.33602635464604,29608.858225105025,26072.880668862497,3535.977556242529
25,257.1904794948404,29225.471287267897,26076.7142717032,3148.7570155646963
26,290.8241269059196,30016.18583817377,26082.632975310815,3933.5528628629527
27,268.1519352493013,29370.20538972629,26082.70500216826,3287.5003875580287
28,269.64546513869095,29508.555757642996,26075.247216727243,3433.308540915753
29,295.5899130816496,30097.398092313604,26085.050630738864,4012.347461574738
30,317.61942270110654,30669.410119308977,26075.682302429996,4593.727816878981
31,287.500763468781,29972.39278884959,26078.0804396786,3894.312349170988
32,299.10622692846306,30186.197983484282,26080.405420213418,4105.792563270865
33,313.2568627730264,30513.00427495379,26081.76790614736,4431.236368806428
34,304.0432088503148,30345.578410046368,26078.141110412682,4267.437299633685
35,316.2229025761411,30601.903156172637,26078.251595294583,4523.6515608780555
36,290.3246066386377,29985.47204821871,26079.918009827954,3905.5540383907564
37,291.91264874853607,30052.517994532573,26069.651318433564,3982.8666760990072
38,290.25518188560335,30063.386718354446,26079.18686450971,3984.199853844737
39,314.154330059571,30491.0252359492,26081.716883502242,4409.308352446958
40,291.45265966018997,30058.94559092596,26062.773812706786,3996.1717782191745
41,292.6716954022434,30058.6639176365,26074.600429595877,3984.0634880406215
42,292.3241937639261,30070.078033405265,26070.57237258115,3999.505660824113
43,294.10866652817555,30152.10172089514,26076.714253292295,4075.387467602847
44,313.5313587659378,30566.413132315378,26069.61850226073,4496.7946300546455
45,300.8320467106128,30245.370521136243,26077.116799142055,4168.253721994188
46,297.1923594873217,30237.18206402607,26063.28983364133,4173.8922303847385
47,294.649418872898,30169.300959783952,26059.864439448385,4109.436520335567
48,290.98795646101047,30059.25433596768,26044.992335429328,4014.2620005383496
49,303.9074171424761,30280.964116823452,26018.227444450873,4262.736672372581
50,294.7463064230601,30142.183121225233,26052.176331549766,4090.0067896754654
51,293.456822538033,30089.915805581924,26020.07460026934,4069.841205312582
52,311.3318751622498,30358.235743966812,25906.45580268458,4451.7799412822305
53,319.1987457296195,30566.9557042289,25958.073584614816,4608.882119614084
54,325.04849637167985,30715.863773376313,25976.17217733515,4739.691596041164
55,327.15063657260777,30575.863058141484,25828.400929694322,4747.46212844716
56,316.8860364436086,30346.954533394037,25823.53612462073,4523.418408773307
57,300.0815156000528,29953.951260712845,25822.365422485018,4131.585838227828
58,285.6266650370967,29605.396648947273,25836.493641869667,3768.9030070776066
59,296.2842454972562,29861.253498689217,25831.656582597207,4029.5969160920104
60,311.18965353702254,30001.744695228816,25742.903000303108,4258.84169492571
61,293.42062253049744,29653.1342157764,25703.391679858298,3949.742535918105
62,310.5177429987149,30192.75992192114,25829.70530509233,4363.054616828809
63,296.0623361245311,29887.263744338987,25894.8500791209,3992.413665218086
64,289.73920999184054,29765.77774014236,25897.002941273844,3868.7747988685137
65,339.26318864363293,30879.87100936514,25861.75128170367,5018.1197276614685
66,312.3242894311422,30266.155393943955,25874.09444072217,4392.060953221785
67,296.46013397816967,29887.266142306566,25856.699822231658,4030.566320074906
68,289.60336943197666,29793.249515527263,25925.777469433047,3867.472046094216
69,314.88287316305144,30350.876974900548,25906.84075700199,4444.036217898557
70,294.2616865392804,29948.39455049078,25918.68727209729,4029.707278393489
71,300.82898782366186,30165.26436879191,25953.232585332902,4212.031783459009
72,307.80783371357785,30286.32549325485,25958.17421700432,4328.151276250531
73,291.80362035782747,29892.773993163923,25931.997287515293,3960.776705648632
74,299.9270607167972,29935.291250066086,25839.669353778907,4095.62189628718
75,328.1798142514245,30660.77200044344,25875.711173902222,4785.06082654122
76,294.07771473777234,29776.57069082881,25795.261390971245,3981.3092998575617
77,298.120510034042,29725.1905609961,25667.481618315513,4057.708942680587
78,345.6256538667831,30293.152886180174,25316.570851576435,4976.582034603741
79,327.108982191638,29431.564404669814,25097.55695430252,4334.007450367294
80,329.10100530440707,29804.889016430527,25332.708481152076,4472.18053527845
81,324.26556540915266,29830.189267188685,25419.19397494389,4410.9952922447965
82,315.6091622363702,29810.028725932552,25463.3328943298,4346.695831602753
83,319.8393790435017,30333.404838161645,25795.492257061553,4537.91258110009
84,317.56647733914616,30010.663047341488,25565.841286618037,4444.821760723452
85,311.87832147580315,29494.32299472846,25295.92906792033,4198.393926808129
86,318.1424357912128,29615.34260481487,25316.02818356461,4299.3144212502575
87,312.98477211557616,29853.189063048838,25569.351687372033,4283.837375676804
88,316.13423416502815,30009.255692526174,25649.152465596817,4360.103226929359
89,327.35229205299567,30475.877672424685,25863.385485326202,4612.492187098484
90,300.869674837296,29822.82798909036,25774.498267196403,4048.329721893958
91,302.5210391128512,29999.894777571448,25858.2666713709,4141.628106200546
92,299.23872834535143,29971.245687763014,25879.183216174588,4092.062471588427
93,303.0011688710885,29948.690225829894,25859.69373428083,4088.9964915490655
94,305.38311355756395,30096.32630800685,25878.73835723891,4217.58795076794
95,313.99166519888144,30263.155625071937,25834.525033922087,4428.630591149851
96,305.94475251683906,29901.566121756965,25706.249074328567,4195.317047428398
97,323.9169114710577,30372.675243476595,25751.096150461868,4621.579093014725
98,315.931123768292,30261.61306611151,25835.631477987565,4425.9815881239465
99,295.79666130551846,29686.568717718277,25702.434960961953,3984.1337567563237
100,320.1019660577138,29871.382846521014,25471.412707391846,4399.970139129167
101,329.48808932236545,30237.5081200356,25652.179732339304,4585.328387696297
102,299.49671153746255,29775.65120449121,25719.646862843678,4056.004341647533
103,303.0342634543744,29867.359876397662,25787.093608974697,4080.2662674229637
104,295.1846433536319,29646.282715918067,25732.788347765414,3913.494368152653
105,304.30931045500404,29673.675302128533,25570.775395411303,4102.899906717232
106,323.61711042023285,29994.70721387828,25514.56472187789,4480.142492000389
107,321.1931015280968,30081.984423478145,25608.74458521123,4473.239838266915
108,309.55436692639176,29272.598469067896,25241.80386490462,4030.794604163276
