episode,makespan,total_energy,working_energy,idle_energy
0,731.3465019454253,30783.117215495866,22160.742048524036,8622.37516697183
1,736.8250293685061,30956.927309193088,22138.33384635694,8818.593462836147
2,745.603758811426,31134.27163970946,22169.535423411107,8964.736216298352
3,462.3069597022405,27791.716010364988,22392.633463566654,5399.082546798336
4,316.3017600769185,28502.715592501856,24460.623854830515,4042.0917376713414
5,308.6578102588125,28789.431515766722,24763.539914493038,4025.8916012736863
6,304.7053167578894,28929.472200255626,24923.616575332635,4005.8556249229914
7,314.8420040135868,29077.545815531783,24839.09006932726,4238.455746204521
8,316.8109040354949,29108.830385276342,24821.822861815108,4287.007523461236
9,319.26460129577305,29196.774795544414,24844.00198476159,4352.772810782824
10,320.5666883527446,29247.708454303396,24858.825690946487,4388.88276335691
11,324.33065894180254,29303.225962859873,24826.46238744238,4476.763575417491
12,324.3927983529819,29294.338368909084,24817.2327861516,4477.1055827574855
13,321.4680434541275,29286.370092787263,24870.561640759566,4415.808452027699
14,321.01072208192227,29348.867809425927,24925.180838316912,4423.686971109015
15,326.4709257425618,29282.690765158684,24771.638184010975,4511.052581147708
16,326.1515208839245,29383.347442224614,24852.548154690623,4530.799287533991
17,325.6088901135607,29448.731194763597,24911.54768537994,4537.183509383658
18,326.3835453886146,29377.895902406355,24843.585580492312,4534.310321914042
19,327.83150361481023,29374.922625453397,24812.850151458355,4562.072473995041
20,327.37701435562303,29381.899656534926,24829.09288706561,4552.806769469316
21,327.76242108128486,29353.92137327448,24800.458114745095,4553.463258529384
22,326.4333133022478,29295.7113191076,24781.581797863437,4514.129521244164
23,326.6726007979483,29316.89209857432,24797.219316175433,4519.672782398888
24,327.2232290847846,29384.20836686217,24833.19869058152,4551.009676280648
25,324.71002497942,29372.22426681043,24874.939950422606,4497.284316387823
26,325.25964054720976,29407.441923543876,24887.986322562618,4519.455600981257
27,327.4004640274053,29450.94819576741,24879.09229794085,4571.855897826561
28,326.6057400395051,29371.206911176705,24835.03505736361,4536.171853813094
29,325.6115800997315,29514.45053584299,24955.845516827132,4558.605019015857
30,325.8947034464998,29346.207476253,24834.14400631109,4512.063469941909
31,325.8421014755565,29496.872678313044,24942.04799018694,4554.824688126103
32,325.11586678479,29410.999506499327,24894.547979798248,4516.451526701081
33,327.9980936072234,29396.37099345062,24829.290057634,4567.080935816619
34,326.5491487095387,29348.37139390433,24817.034337937937,4531.3370559663945
35,324.8259700781327,29398.204725271906,24887.521814419575,4510.6829108523325
36,321.0814305573688,29279.65721639535,24870.22121400728,4409.436002388068
37,312.6378029160439,28983.561794866237,24802.65091803351,4180.910876832727
38,311.1727756161862,28948.779647944968,24810.993951171702,4137.785696773267
39,310.5295855294287,29007.057655022123,24867.051984791397,4140.005670230726
40,304.2444917826403,28854.696786197826,24864.055438468524,3990.6413477293045
41,319.5430541195093,29192.899817853635,24833.13234970081,4359.767468152827
42,305.02399197351303,28780.563544152647,24796.16292357785,3984.400620574797
43,314.4522315861492,29127.682375117955,24876.423006234414,4251.259368883541
44,318.60741046457525,29271.47650521762,24910.57361461169,4360.9028906059275
45,312.96074628160665,29013.342418818178,24826.09129341649,4187.251125401686
46,313.5525125367357,29036.9506069465,24830.432135187533,4206.518471758965
47,307.2490868775334,28881.650012928047,24828.191031331276,4053.45898159677
48,307.2576758918624,28858.204823554934,24815.61121019972,4042.593613355212
49,311.1967720084857,28929.516279007636,24792.194950260495,4137.321328747141
50,322.76013875830733,29254.04103662821,24817.448695865656,4436.592340762554
51,326.1230995732098,29387.9914691659,24852.581331186957,4535.410137978943
52,327.55858170885887,29376.833431406867,24822.5583333869,4554.275098019968
53,325.6009462522171,29338.60314791253,24830.307804133445,4508.2953437790875
54,326.9547586064432,29438.860766317426,24880.423996533693,4558.436769783732
55,327.07948617095934,29357.90109819723,24813.630648253245,4544.270449943986
56,327.72251534978545,29461.94092733418,24877.70264262598,4584.238284708199
57,326.81930032189683,29362.90772810409,24823.423794236223,4539.483933867868
58,328.29938795900404,29407.51029115268,24826.333344253733,4581.176946898948
59,324.90450525096867,29357.865514761004,24858.58073957519,4499.284775185814
60,324.9683093058449,29366.059495961385,24863.74193314398,4502.317562817404
61,323.6924998294261,29327.57722374398,24860.75858117582,4466.818642568158
62,325.2925959955132,29377.860688181077,24861.74344874442,4516.117239436659
63,325.7200140349115,29366.932059676874,24846.801770232945,4520.13028944393
64,326.30932314115734,29460.975726408888,24908.61475587448,4552.360970534407
65,327.30128919770334,29330.862471053686,24789.848265882796,4541.014205170891
66,325.08402019438665,29357.99732878765,24857.820846895844,4500.176481891806
67,325.05125305390254,29407.004731129957,24891.092774926976,4515.911956202979
68,326.3322295850705,29424.61222407747,24878.422260423005,4546.189963654468
69,326.7647906612502,29340.88301984837,24808.641074358224,4532.241945490145
70,323.8188310481488,29314.633757584998,24847.71710812727,4466.916649457725
71,326.42786581477174,29373.973563447813,24839.31452704148,4534.659036406336
72,324.77659759636896,29370.555877360588,24875.914697333326,4494.641180027263
73,325.5456209522896,29360.17532014122,24848.39240728967,4511.78291285155
74,325.23277788121374,29344.025920632375,24840.306275207506,4503.7196454248715
75,328.5737870680848,29485.049972737805,24883.55199865917,4601.497974078633
76,323.7485546607968,29420.220767269497,24929.432443331432,4490.788323938065
77,326.7452938283559,29397.047813148583,24851.253068807986,4545.794744340597
78,327.1095511157197,29370.100041505102,24820.764192597435,4549.335848907669
79,327.5062729086377,29417.026171506892,24851.99466182384,4565.031509683054
80,326.82292733780565,29472.738650085124,24904.23118225608,4568.507467829043
81,326.2354572731123,29414.744534993384,24876.131455246865,4538.6130797465175
82,327.5745706932261,29381.455960208797,24825.213692794125,4556.242267414675
83,324.99628394795957,29424.74403899123,24904.588543077887,4520.155495913343
84,324.16715289232394,29343.068683531754,24866.707713014974,4476.360970516782
85,324.6347935935603,29427.87098286,24916.65775672802,4511.213226131982
86,325.08145445568823,29381.35038986186,24877.245524199483,4504.104865662377
87,324.69006722999796,29310.314946308634,24825.842307730374,4484.47263857826
88,325.06789289426234,29384.96777374641,24878.453847490706,4506.513926255707
89,325.4634046714133,29349.326425078256,24840.156232093454,4509.170192984803
90,326.6338179941989,29307.80707730505,24789.224338873388,4518.58273843166
91,325.8933755784922,29428.784901692834,24887.011878396766,4541.773023296068
92,326.34715653229597,29336.26213783869,24815.99966202755,4520.262475811143
93,325.863674033143,29458.647789437913,24915.636067428346,4543.011722009565
94,327.5961152848206,29462.919557229565,24882.947112301066,4579.9724449284995
95,324.67079609062887,29368.538255406384,24868.9258898422,4499.612365564183
96,327.307423262085,29404.327415971653,24844.781106350678,4559.546309620975
97,325.3307290488521,29428.97060045826,24906.071495984255,4522.899104474003
98,324.1305728044514,29436.751893346973,24936.16786282955,4500.584030517423
99,324.5064615666447,29306.390435681966,24829.12196912871,4477.268466553255
100,326.55267084420746,29364.486188458664,24830.08469708063,4534.401491378035
101,328.14160949392146,29385.811965870267,24817.11112709573,4568.700838774537
102,325.9846550081232,29367.903246596405,24847.130839349316,4520.772407247087
103,326.074823910894,29411.49366953815,24875.38676199641,4536.10690754174
104,326.65464646187127,29332.850929331595,24806.017881386186,4526.833047945411
105,327.40426990292025,29372.493784592116,24817.525323650585,4554.968460941529
106,322.8390375819714,29355.407260307198,24897.08099243768,4458.326267869517
107,325.0518929610513,29531.29502517624,24982.975470792608,4548.319554383635
