episode,makespan,total_energy,working_energy,idle_energy
0,670.9681276367871,29851.959925132513,21861.55817002581,7990.4017551067
1,684.4324710914199,30207.65222361456,21892.90920022192,8314.743023392642
2,684.273079844225,30203.935530271716,21892.937756671156,8310.99777360056
3,647.6583900555969,29690.03228562193,21789.325882909816,7900.706402712116
4,617.7235679654588,29381.141479968264,21811.510826404432,7569.630653563832
5,602.7292366877685,29189.302576904585,21695.47925341202,7493.8233234925665
6,563.5731632895858,28602.019610316416,21745.66673296569,6856.352877350728
7,579.4814232815578,29153.540010447075,21715.594482143057,7437.945528304019
8,570.5555198246353,28958.510341535097,21723.858942891275,7234.651398643822
9,582.4851168761166,29110.01539440464,21687.664397129123,7422.3509972755155
10,536.1788559183209,28368.257376738817,21733.917116613728,6634.340260125091
11,577.5113004597489,28914.748825235612,21687.322554366932,7227.426270868682
12,596.3603311522004,29474.927448332022,21695.9016229402,7779.025825391823
13,559.5877424381524,29064.86597018715,21792.496644558174,7272.369325628977
14,518.8932656899094,28386.395217618978,21854.38020254772,6532.015015071257
15,505.7832846656443,28421.598650426524,22038.687902598973,6382.910747827551
16,508.91951364229186,28629.75121953198,22087.135408664468,6542.615810867513
17,548.5134419402143,29150.509896446492,22036.398286906464,7114.1116095400275
18,529.8953035604309,29222.58580861784,22243.466256352054,6979.119552265789
19,509.46450382472386,28918.89908693693,22200.66440017408,6718.234686762852
20,586.5398108464138,29426.324860200788,21801.616917079715,7624.707943121072
21,601.196199476223,29524.596853151867,21694.01019698022,7830.586656171645
22,560.645853375347,29100.029658375985,21763.22335594916,7336.806302426825
23,551.1410069823263,28799.523562282244,21712.37781444946,7087.145747832781
24,515.7728076785803,28279.852629622237,21754.403090698437,6525.4495389238
25,536.3349093079567,28529.1222324498,21720.419417153524,6808.702815296278
26,533.0700701212772,28664.42631503534,21769.793607184354,6894.632707850985
27,518.7967333842121,28338.03311487858,21784.605240512294,6553.427874366287
28,516.0955883361397,28474.31531093704,21851.9124194334,6622.402891503638
29,494.5589663808355,28311.963498315778,21940.207743285515,6371.755755030263
30,502.6756516963572,28545.922711608644,21943.051627560897,6602.871084047746
31,489.24612748410937,28306.82002029886,21999.166271045444,6307.6537492534135
32,519.5733294882475,28920.821164161516,21958.73304758829,6962.088116573225
33,508.7958524078393,28772.73259972047,22105.883749324938,6666.848850395534
34,494.04584569483995,28333.75648557714,21996.15544602407,6337.60103955307
35,487.2918834827475,28302.42588655426,22020.63127019646,6281.794616357802
36,505.5871905949993,28700.49396719234,22017.955296259734,6682.538670932604
37,496.3018877381875,28184.92771196939,21898.183347558064,6286.7443644113255
38,507.4027753719577,28443.250092841117,21887.36698846524,6555.883104375875
39,511.7009516704824,28635.49701949026,21965.289544720978,6670.207474769281
40,484.2183210657511,28253.44596677479,22062.277384249326,6191.168582525464
41,536.8302117245028,29493.851438031958,22071.66604035626,7422.1853976756975
42,511.88372325655587,28631.176134055237,21968.50099416734,6662.675139887896
43,555.7132195145163,29975.95113476859,22131.38456148807,7844.56657328052
44,490.8829177642747,28673.551500041714,22180.54901426379,6493.0024857779235
45,459.09300571017985,28271.726794670147,22334.372754369673,5937.354040300475
46,470.2159413455483,28585.90311847068,22400.665668621623,6185.237449849056
47,451.17580564054964,28308.49398344386,22461.728653594462,5846.765329849397
48,444.45050962596304,28251.419485710947,22440.624793514995,5810.794692195952
49,457.68670736756224,28449.407424587087,22405.1394978698,6044.267926717286
50,447.12553658706156,28036.235617441955,22290.182664757976,5746.052952683978
51,446.83333376358104,28109.03570514146,22360.16167401684,5748.87403112462
52,463.74639987460836,28570.7996926837,22371.2482286234,6199.551464060298
53,453.1641220708941,28303.141252427144,22398.015524119586,5905.125728307557
54,461.91845551556435,28728.87792554361,22526.004363291286,6202.873562252325
55,415.3259492468839,27904.82719715248,22565.799289141316,5339.027908011165
56,407.70129363881955,27931.684562153096,22668.821155462905,5262.86340669019
57,424.59592680178923,28489.32893984472,22788.525052719353,5700.8038871253675
