episode,makespan,total_energy,working_energy,idle_energy
0,947.6494904760517,34683.14581093975,22996.65719421123,11686.488616728517
1,938.8277835554895,34397.6744176035,23104.099107021895,11293.575310581602
2,939.0668198702527,34418.29035364747,22977.077512556632,11441.212841090839
3,384.45110640232434,28690.6276047034,23814.17182997923,4876.455774724171
4,342.11749055289147,29929.903218947038,25205.26695734066,4724.636261606376
5,309.68878879642443,29945.086164412296,25744.32477374804,4200.761390664254
6,320.695647572912,30109.27997530821,25624.683818608606,4484.596156699605
7,386.50943381863124,29972.25183299174,24700.006889363518,5272.244943628222
8,374.3232314929517,29181.546950849246,24284.268321151845,4897.278629697399
9,422.37200618602867,29496.984625797246,23875.850094637648,5621.1345311596
10,559.8837845065742,30474.20290684044,23106.068626897686,7368.134279942755
11,403.89073384292436,28273.67399383434,23135.782767953693,5137.891225880649
12,355.1675403906413,29309.006502136424,24410.6806780353,4898.325824101124
13,320.6561705565448,30053.264293575015,25532.359707497144,4520.9045860778715
14,320.4906958357486,30130.92067140011,25582.662999421922,4548.2576719781855
15,313.6787367685139,29831.55129104147,25436.69612850141,4394.85516254006
16,380.4389905031715,31051.78694179788,25333.70833746057,5718.07860433731
17,349.66138221000733,30618.394449509662,25450.860597891864,5167.533851617798
18,333.91342633152624,29863.26237301466,25231.671782037072,4631.5905909775865
19,351.2195269154085,30385.429654410364,25324.794326306735,5060.635328103628
20,324.7570469097987,29853.31392479858,25310.490792423298,4542.82313237528
21,320.0475082265571,29964.274557519373,25484.75817397652,4479.516383542853
22,317.79388276485804,29956.308419123052,25502.154823699515,4454.153595423536
23,321.0659999607017,30009.631673851865,25492.71915162256,4516.912522229304
24,317.1188800370757,30050.000908371047,25583.24564027693,4466.755268094114
25,314.69452458577837,30227.375318240218,25759.957035452542,4467.418282787676
26,319.38794590276916,30154.320770561404,25636.50594141778,4517.814829143621
27,320.9199201535082,30065.8556750167,25590.427486346205,4475.428188670496
28,316.5860862612642,30129.276605322273,25663.80976705927,4465.466838263004
29,313.38601032255303,30143.398059953248,25716.010837396017,4427.38722255723
30,315.67941595693276,30250.102783141756,25760.72226660361,4489.380516538146
31,318.09380940686424,30342.394963116854,25812.360639843962,4530.034323272892
32,314.5905404048018,30236.87456943191,25764.10048276271,4472.7740866692
33,326.39141518511764,30581.72924970404,25807.73470378198,4773.994545922056
34,314.9858542727952,30443.86789047966,25932.780025100215,4511.087865379446
35,334.9865196278172,30696.69959380284,25780.828118553043,4915.8714752498
36,335.410361822547,30665.11822351772,25763.233724644044,4901.884498873676
37,333.86763198343624,30860.196665274772,25953.058683992662,4907.137981282111
38,312.0951256058774,30417.972512086846,25955.199339202205,4462.773172884641
39,334.5305163879705,30710.638062895687,25819.495117179235,4891.142945716451
40,326.392400391868,30692.806577606578,25908.143361380105,4784.663216226474
41,312.3763183929059,30307.355904054813,25858.557513005468,4448.798391049347
42,314.3348660025426,30270.072156781836,25807.083448019024,4462.988708762812
43,319.3106680057211,30390.42445094222,25825.905055277948,4564.519395664271
44,314.1962616849964,30230.991244090685,25775.475525553105,4455.515718537578
45,307.43269151440643,30415.58172576517,26026.25027365368,4389.331452111489
46,306.9704193856396,30392.583664052174,26013.65178299202,4378.931881060153
47,318.42087213199505,30647.106479611448,26058.34725128201,4588.759228329436
48,322.5947593467144,30740.307597536543,26012.266522509744,4728.041075026798
49,322.9599841549441,30774.776190537355,26027.827825935703,4746.948364601652
50,308.2932923785599,30378.105038857182,25970.20085546635,4407.904183390832
51,308.4843633766723,30455.135352145844,26032.18955180397,4422.945800341873
52,332.6701459322943,30882.98147239422,25995.54923270491,4887.43223968931
53,315.99271369910116,30410.098413043786,25892.56570733204,4517.5327057117465
54,310.0625264241087,30188.66826363979,25815.31929823133,4373.348965408461
55,325.3792683177963,30698.6987828087,25936.67100387903,4762.027778929671
56,320.281714185594,30405.401416708446,25856.98294391889,4548.418472789554
57,314.630390301775,30523.488724205803,26014.709793573456,4508.778930632345
58,312.88876621120403,30506.09742301875,26055.399734152626,4450.697688866125
59,308.2346668296661,30455.248831100664,26061.381514004097,4393.867317096568
60,353.10074458871657,31475.12413888549,26068.67228849902,5406.451850386473
61,307.8426377309206,30471.732431933146,26069.39715377858,4402.335278154565
62,331.2950374862526,31014.302235965937,26077.714520148886,4936.587715817053
63,323.6046505702798,30796.297569440954,26075.692094934006,4720.6054745069505
64,325.35670994526083,30800.34266308667,26081.095280831636,4719.247382255034
65,307.5048829785445,30504.487568672856,26083.44702407228,4421.040544600573
66,345.8122779128401,31358.300115297272,26084.802163542034,5273.49795175524
67,311.506590911019,30570.23033479504,26083.877600221393,4486.352734573647
68,312.141508871765,30587.91695442565,26083.85816091613,4504.058793509522
69,307.59174147986755,30507.62817752982,26085.167426305758,4422.460751224063
70,308.5677535625505,30490.738728085315,26084.67540959803,4406.063318487285
71,359.07264180499203,31637.320145660517,26085.37061522379,5551.949530436728
72,326.05255648173414,30931.419622379115,26085.18811836116,4846.231504017957
73,307.22496480258695,30461.621327309767,26084.503643951342,4377.117683358426
74,331.6472098965898,30988.425340569745,26084.86237885413,4903.5629617156155
75,339.52535495715483,31165.835537982006,26085.32249918254,5080.513038799465
76,310.2341301722338,30557.332980022406,26085.09598834211,4472.236991680297
77,327.3126059253948,30960.589123665082,26085.865597678454,4874.723525986628
78,318.0316820405056,30734.66606081675,26087.127505732726,4647.5385550840265
79,309.728143567329,30477.938557606685,26085.90910687186,4392.029450734824
80,305.6619672246528,30473.201462459845,26082.77304344044,4390.428419019407
81,309.2469521219455,30530.12263067672,26079.46270338319,4450.65992729353
82,310.65530013648294,30536.924812028927,26083.13925499247,4453.785557036457
83,320.11725891865217,30797.270618328697,26084.689649764696,4712.580968564002
84,308.1220358723482,30508.24487509549,26085.911743705252,4422.333131390238
85,327.2952664494215,30884.32821567291,26086.27116510519,4798.057050567722
86,308.986131063657,30532.7803843099,26086.51402900306,4446.266355306837
87,334.27970688492906,31063.665070959672,26086.78083305459,4976.884237905083
88,314.00970999893246,30586.298079438016,26085.40423344488,4500.893845993138
89,309.09591494352554,30533.245591330844,26086.098869461293,4447.1467218695525
90,325.1625996636103,30899.176191548762,26086.603508928176,4812.572682620587
91,349.82186742324586,31427.83438531172,26086.515896274195,5341.318489037521
92,326.87405566930886,30913.754662009025,26086.55124610111,4827.203415907915
93,320.116614928763,30762.258560850736,26086.63511896522,4675.623441885515
94,327.1565000819313,30847.51921337047,26086.469479575488,4761.049733794983
95,311.02383702864876,30548.307391437396,26086.743612505896,4461.5637789315
96,332.3247245574952,30993.39870046953,26086.04779003682,4907.350910432711
97,310.890191756405,30548.076897828338,26086.30291623489,4461.773981593449
98,322.6306233843051,30812.7909555394,26086.478077599422,4726.312877939977
99,306.70734492021097,30479.15309177216,26086.908654311555,4392.244437460604
100,307.25688797621507,30493.2811310792,26087.061206944432,4406.219924134765
101,305.76661561891154,30465.381003510713,26074.366540568095,4391.014462942618
102,311.0049047130437,30518.329064278394,26081.76632673244,4436.562737545954
103,305.63359247455406,30475.063775136077,26084.834446454057,4390.2293286820195
104,312.3680867016775,30576.92628675385,26085.84118468023,4491.085102073619
105,308.95900705509956,30480.946396317515,26086.11322996887,4394.833166348644
106,322.68998145905243,30797.606532635895,26086.209482111193,4711.397050524701
107,316.9123243389823,30639.14199675825,26086.72532279727,4552.416673960983
108,312.2939002429486,30529.361376422865,26086.641885737507,4442.7194906853565
109,342.30647315160184,31269.16945096801,26085.96323588723,5183.206215080778
110,313.92046591892137,30594.913394330404,26086.237522921183,4508.675871409223
111,321.6338099457254,30833.768409419863,26086.654524370562,4747.113885049302
112,305.6188710945049,30476.08645357708,26085.954767323095,4390.131686253988
113,309.1110464720885,30511.281823868463,26085.888720630624,4425.393103237839
114,314.3561568898637,30541.78512630667,26086.035722096312,4455.749404210358
115,323.8152092749825,30860.932187651822,26086.234223614436,4774.697964037387
116,307.72431393006235,30481.532624017134,26085.643753792647,4395.888870224488
117,321.36178755998355,30782.110467129918,26085.962799124645,4696.147668005274
118,319.36895081116467,30699.66462604607,26086.07114395821,4613.593482087863
119,309.87519022883333,30535.356365198502,26085.84398608214,4449.512379116362
120,321.36953612986065,30722.186929675176,26085.33260289899,4636.854326776187
121,309.58354932372544,30545.16196430802,26085.63910576291,4459.52285854511
122,327.8437024346085,30946.217774206118,26085.657226617896,4860.560547588224
123,323.7050230481187,30770.11106621018,26085.85752256082,4684.25354364936
124,324.29006344472543,30852.509371903907,26086.05416744041,4766.4552044635
125,306.7134724338194,30478.027252770447,26086.388801877136,4391.638450893312
126,343.68885112272187,31304.681305682097,26087.10534200615,5217.575963675945
127,334.0372944257667,31096.427886270416,26086.72544061553,5009.702445654886
128,307.6543515705991,30508.972136995908,26084.508199857977,4424.463937137933
129,331.2033693397439,30946.24461611131,26085.06174893699,4861.182867174322
130,313.58208870037384,30558.899322177433,26085.72038857882,4473.178933598614
131,305.6147327871517,30476.23753489193,26086.164347597685,4390.073187294243
132,307.71743966063013,30504.8865147973,26085.915910862517,4418.970603934784
133,329.0579194747242,30977.52832070166,26086.217272066817,4891.3110486348405
134,305.61112164957694,30476.496170335395,26086.442212584458,4390.053957750937
135,310.211939106899,30524.736165825838,26086.4982078835,4438.23795794234
136,305.61678023177654,30430.834101631783,26086.000768085614,4344.833333546168
137,325.6503868203229,30903.38550739878,26086.20432082755,4817.18118657123
138,331.2278138347426,30991.901132915926,26086.68671626609,4905.214416649837
139,309.818133433185,30535.258007439472,26085.978116208273,4449.2798912312
140,306.63641069593007,30481.14940695889,26084.484255152565,4396.665151806325
141,308.7408704115094,30511.681574075777,26084.232095434018,4427.449478641761
142,306.62377761937717,30469.76809977556,26085.498833945498,4384.269265830063
143,307.7177069792094,30508.866669908366,26086.000925223834,4422.865744684531
144,311.3238879438025,30561.265243154605,26085.76183686126,4475.503406293345
145,326.5590689333072,30850.070361682327,26085.12077387962,4764.949587802709
146,315.00490447472504,30600.17801768968,26085.89128934511,4514.286728344569
147,326.0339298601543,30930.857628763337,26085.07449752648,4845.783131236859
148,306.19018728329587,30438.003426855284,26085.428561501754,4352.57486535353
149,309.9389348860389,30495.39960836867,26085.131167119984,4410.268441248684
150,308.9493899530629,30502.509857920777,26084.30432400015,4418.205533920626
151,308.4130124033402,30514.248641667775,26085.169935729467,4429.0787059383065
152,318.4647682774297,30761.45110396212,26085.816737778307,4675.6343661838155
153,308.9198431356565,30485.403297626064,26085.98691085142,4399.416386774641
154,332.0859015350068,31024.60936754955,26085.968456220533,4938.6409113290165
155,319.6920748744283,30650.139316751192,26086.301025635687,4563.838291115507
156,309.4365046177412,30524.224503288468,26085.626654629516,4438.597848658951
157,346.0019918709151,31358.47224352858,26085.763015471224,5272.709228057354
158,306.6200478633508,30481.99689177012,26085.820500254118,4396.176391516002
159,310.11822204264604,30533.286849546654,26085.638126822356,4447.648722724296
160,313.7213275445013,30598.713876119757,26085.718394592222,4512.995481527536
161,309.46865798442826,30526.192777485834,26086.56484199398,4439.627935491856
162,345.16260646510926,31287.10945094197,26086.827709413144,5200.281741528827
163,341.1559159508767,31200.146104982694,26086.86760457423,5113.278500408465
164,322.8233961694663,30820.047603325016,26086.774195278493,4733.273408046525
165,311.7251284009079,30530.48613190188,26086.60813794262,4443.877993959257
166,306.66034051056073,30460.380727522894,26086.597005925334,4373.783721597559
167,318.91657715241286,30748.883692087562,26086.525613865684,4662.358078221876
168,327.8004072453465,30922.985508039717,26086.549075344497,4836.43643269522
169,305.6132856346093,30437.672338739892,26086.306114278235,4351.366224461656
170,325.6118415184744,30871.343125190266,26086.776526558824,4784.56659863144
171,325.09396590037005,30862.74548084212,26046.314659545602,4816.430821296519
172,301.23416788115264,30302.96399479567,26068.327855128315,4234.636139667356
173,306.7533069846988,30275.85213418884,26078.632292454808,4197.219841734035
174,315.40340125774577,30566.77751676214,26085.930701180725,4480.846815581416
175,299.13200913497025,30239.96272084378,26059.20814734857,4180.754573495213
176,285.4995016110459,29925.947877364648,26048.18389625254,3877.763981112108
177,291.7419699785683,30079.170788365453,26083.959499947392,3995.2112884180624
178,302.3372210855456,30300.671304330564,26080.768845124723,4219.902459205843
179,317.03971028365214,30633.461667412776,26082.12605133462,4551.335616078157
180,308.4091320690554,30453.04240831648,26083.50531541705,4369.537092899432
181,307.8530560082208,30434.52179331963,26086.03979858346,4348.481994736168
182,324.56244988662513,30840.47399587177,26087.236249477603,4753.237746394166
183,304.66112712694314,30427.36080639106,26087.256033056765,4340.104773334297
184,311.9567104851741,30486.946953794566,26087.309512312084,4399.637441482482
185,308.59282660082624,30513.227500062298,26087.329447596756,4425.89805246554
186,309.09129174235477,30536.14156660489,26087.339607186248,4448.801959418641
187,352.12969260365986,31490.27576352226,26087.34411983737,5402.931643684891
188,310.356117094902,30545.53226306298,26087.3459176212,4458.18634544178
189,320.72727585626086,30814.2093123034,26087.346423548828,4726.862888754572
190,309.7621498146539,30528.21071114477,26087.34764679591,4440.863064348859
191,305.6000578224397,30432.889227037034,26087.34816050608,4345.541066530955
192,334.70337436230335,31020.920335171606,26087.348592837487,4933.57174233412
193,343.639499002826,31277.294156625925,26087.35062703488,5189.943529591044
194,309.1406828389385,30517.25774195985,26087.3503993242,4429.907342635649
195,312.30000488231593,30565.946847781706,26087.350492707632,4478.596355074074
196,308.100003403612,30496.04121712774,26087.350528222036,4408.690688905702
197,323.3527912634578,30873.28834905434,26087.350559977658,4785.937789076681
198,325.5682382177343,30854.680015286634,26087.350609379835,4767.329405906799
199,315.6138661400485,30628.975471581667,26087.350612660124,4541.624858921544
200,330.2990852718979,30956.151456553103,26087.350608803208,4868.800847749897
201,305.854505359703,30457.4407137414,26087.35060933492,4370.090104406478
202,305.60000081228975,30477.350624756793,26087.3506111339,4390.000013622892
203,305.60000071072324,30477.350626200427,26087.3506142494,4390.000011951026
204,314.3000006196293,30584.73510189758,26087.35061772781,4497.384484169767
205,352.24973777405626,31477.719711640817,26087.35061552624,5390.369096114576
206,328.52340900785697,30943.72702823832,26087.350612899067,4856.376415339255
207,327.39218644714174,30842.518951368882,26087.3506150748,4755.168336294084
208,305.60000056565514,30477.35062229094,26087.3506138111,4390.0000084798385
209,328.7108587746138,30969.203691768995,26087.350613648,4881.8530781209965
210,365.4888415430651,31742.267785147025,26087.350623985978,5654.917161161048
211,333.7520551459823,30994.72979958703,26087.350601649527,4907.379197937502
212,311.30000053843975,30559.31670406003,26087.35061304184,4471.966091018192
213,310.20000068860713,30528.014099134773,26087.350600671663,4440.663498463109
214,310.54344760524435,30516.558012024656,26087.350525373262,4429.207486651394
215,326.40292907437185,30927.01513339043,26087.343233234707,4839.671900155723
216,306.9848029606384,30459.311447601925,26087.349217115414,4371.962230486511
217,306.7000088827086,30484.391625065633,26087.34994632618,4397.041678739453
218,330.945508023383,30974.368410155614,26087.35032867768,4887.018081477936
219,312.1160104546573,30525.71021195048,26087.350440646187,4438.359771304295
220,305.6000041096077,30457.698683233328,26087.350330791178,4370.348352442148
221,310.292327857452,30542.92774314939,26087.35041306808,4455.577330081308
222,307.4917632264559,30486.13101972856,26087.349555823956,4398.781463904604
223,312.0951412948229,30527.428814607625,26087.347615814335,4440.08119879329
224,319.5757814353787,30788.302487874116,26087.347973222426,4700.954514651691
225,396.5621637839399,32385.858951668346,26087.348102531258,6298.5108491370875
226,309.9769923389599,30510.907588033704,26087.347948964016,4423.559639069688
227,306.65494850165004,30461.193282996184,26087.348446332464,4373.844836663721
228,312.3000227984922,30552.30707697825,26087.348940965443,4464.958136012808
229,321.9443797665561,30841.597781884208,26087.349483258477,4754.248298625731
230,339.9395272563131,31184.33672745309,26087.34961205812,5096.987115394973
231,310.3288528094338,30518.34784411278,26087.3468506722,4431.000993440583
232,321.7274494518429,30788.37686735622,26087.347855060998,4701.029012295221
233,327.6426087797453,30910.964267298266,26087.35048328749,4823.613784010777
234,311.89486452090495,30518.41209971006,26087.35049007359,4431.061609636472
235,309.41424722470293,30543.420726655953,26087.35024617263,4456.070480483323
236,311.30000912060905,30541.562363061457,26087.349974773573,4454.212388287886
237,337.3364885810399,31146.04907474717,26087.34990752364,5058.699167223529
238,336.98408561659795,31069.00249173223,26087.349612585396,4981.652879146833
