episode,makespan,total_energy,working_energy,idle_energy
0,809.9789658644089,32896.181188041686,21816.789267142107,11079.391920899578
1,842.1092713557889,32983.56632476732,22004.88568023008,10978.68064453724
2,753.060077532947,31427.70783246769,21879.163751105363,9548.544081362326
3,332.532329772866,29498.791174546895,25192.34380112485,4306.447373422044
4,332.0472034276854,30482.743345350762,25839.037113044615,4643.706232306148
5,321.04523119851876,30472.27378506247,26018.283823867972,4453.9899611944975
6,318.1873450040091,30508.076711227335,26073.05776181966,4435.018949407678
7,338.9362097363577,30975.993907569304,26082.558375622786,4893.435531946518
8,316.4449404156435,30429.39170447975,26084.681567373438,4344.710137106309
9,353.71270564978295,31337.394639336388,26074.7017311084,5262.692908227988
10,338.79098504874173,30978.144919202008,26073.473694962824,4904.671224239182
11,335.68687397890835,30897.895934008517,26073.072889553394,4824.823044455123
12,330.9006356653011,30802.38931744383,26071.766522020884,4730.622795422947
13,339.00292300283485,31011.85470682747,26084.89622244318,4926.958484384291
14,282.019740519201,29663.817489030207,26066.41226794469,3597.4052210855184
15,301.844452034245,30077.502800926224,26078.688926918505,3998.81387400772
16,309.62182251899173,30242.03670378941,26083.42436709501,4158.6123366944
17,330.6980960578099,30759.0504153726,26086.064822243978,4672.985593128624
18,295.0750050260904,29970.220157207055,26083.829412362844,3886.3907448442105
19,321.41941618540136,30569.796893072613,26083.705318890803,4486.091574181809
20,334.62097657180084,30908.751322345095,26080.332382676715,4828.418939668378
21,323.3242004692188,30583.86141742541,26085.043245728182,4498.81817169723
22,339.5516148550271,31017.124978880434,26084.039286492753,4933.085692387684
23,334.75794829463763,30912.4599666535,26082.450069276492,4830.0098973770055
24,336.26592349457053,30989.011273539647,26081.479415095717,4907.531858443928
25,354.8942558219824,31397.100406772595,26085.362570158228,5311.737836614368
26,364.2912310760103,31593.997658949884,26078.5920540962,5515.405604853682
27,325.89932698078934,30721.363454647224,26082.800923140785,4638.562531506441
28,334.6082013662373,30852.23341919695,26055.658178880913,4796.575240316038
29,340.8935121927558,31041.17653541351,26081.898521694515,4959.278013718995
30,369.80475279742126,31752.90353174123,26080.903689853723,5671.9998418875075
31,387.2061972078981,32126.738949229893,26071.98341830922,6054.755530920673
32,331.9747609122852,30805.251951342292,26072.325149201155,4732.926802141138
33,317.34904343490484,30547.902803852343,26056.25917539223,4491.643628460112
34,335.3494830218223,30529.789472868903,25752.511772645317,4777.277700223584
35,335.4290307658732,30239.68094268007,25551.893517868026,4687.787424812043
36,325.0492201450471,30509.991950925192,25932.698348688114,4577.2936022370795
37,358.2530333294218,31403.769974456405,26040.643595548638,5363.1263789077675
38,342.1110723858639,30807.424882297397,25873.300736755475,4934.12414554192
39,353.5636956672732,31244.332482923783,25998.085815596067,5246.246667327717
40,336.55251340593327,30851.147929394927,25998.361712428996,4852.78621696593
41,336.8012292816431,30855.899775765858,26004.171452452072,4851.728323313784
42,351.6340306115995,31256.516337379944,26054.126339261784,5202.389998118161
43,335.0220652164019,30912.51347090439,26043.702541982428,4868.81092892196
44,370.53725579286424,31731.099212961464,26060.930770541494,5670.16844241997
45,335.0963210972653,30884.572599462605,26044.985614869413,4839.586984593194
46,319.4157729050403,30502.684731341746,26053.983862843725,4448.700868498019
47,323.48957902017986,30623.87533254406,26059.68691601737,4564.188416526689
48,339.00307843879835,31093.263579226335,26066.88064744622,5026.382931780113
49,330.10417443214766,30794.955380943407,26064.409320230043,4730.546060713363
50,313.63252231913384,30391.536883230874,26052.541183442365,4338.995699788508
51,304.3770334194107,30242.17837773336,26056.783049322377,4185.395328410981
