episode,makespan,total_energy,working_energy,idle_energy
0,961.7108215059253,34750.91477185859,23486.835479678117,11264.079292180475
1,951.8794125008825,34512.235192416454,23486.891348725294,11025.343843691164
2,960.7049940973717,34664.92387943205,23526.37534865321,11138.548530778837
3,475.4353823198764,27973.43378120945,22255.86286149926,5717.57091971019
4,401.4643776891259,27882.295627426378,22905.747419515577,4976.548207910801
5,378.5256494813246,27825.804313541546,23131.056052557906,4694.748260983641
6,409.12406050664447,28187.51326817579,23015.425535281367,5172.087732894422
7,1328.4083388694694,41889.65102726277,25995.79916446774,15893.851862795033
8,1397.2295507556807,43293.049155320885,26443.01301245088,16850.036142870005
9,421.5144242421852,28542.848972599688,23127.173403658817,5415.67556894087
10,381.7359008655469,28408.033865836303,23368.468761533073,5039.5651043032285
11,376.97888073888305,28348.717965227093,23374.30854525932,4974.409419967774
12,381.00631912195826,28593.1335792482,23480.525600664037,5112.607978584163
13,377.85470600967426,28601.83911140865,23516.08310330449,5085.756008104164
14,381.3745709913514,28595.263919936995,23443.498031600146,5151.76588833685
15,378.11778712544924,28505.479823773545,23431.492009359143,5073.987814414402
16,374.8721818960874,28583.90117189104,23559.191300083497,5024.709871807541
17,378.599558248602,28455.920563959924,23406.591337284495,5049.329226675428
18,377.0483378874106,28521.06158752323,23473.303882492328,5047.7577050309
19,374.4035216876427,28584.383875410305,23554.50957339064,5029.874302019666
20,386.66617208191076,28512.151067603467,23322.96703680115,5189.184030802318
21,383.75628203344286,28432.50735310973,23298.627755640726,5133.879597469006
22,378.65268419403463,28683.667952031214,23542.274146742424,5141.393805288791
23,379.9866012330413,28522.187665592184,23430.07461480812,5092.113050784064
24,384.0015267099724,28542.32735677634,23375.618854058146,5166.708502718191
25,384.5505224045285,28545.42397840855,23365.87287370503,5179.551104703523
26,378.23870876421853,28795.462910080878,23619.282619297297,5176.18029078358
27,372.03817802451135,28526.408387238618,23550.439512533394,4975.968874705224
28,380.6256115450575,28469.067670269927,23370.86742614584,5098.200244124089
29,376.11426912536535,28489.000420048447,23448.512816398328,5040.48760365012
30,376.5081743304161,28680.80469145858,23595.140788056666,5085.663903401912
31,385.923337602499,28536.978045864318,23344.344883933274,5192.633161931044
32,382.68857991479047,28611.56076305983,23438.10382431624,5173.45693874359
33,385.78204727792047,28717.92460997833,23466.74545152705,5251.179158451278
34,374.39402189244163,28420.65653366618,23443.106640309852,4977.549893356328
35,378.45689944763717,28607.55815342567,23486.580404033408,5120.977749392261
36,386.609012280455,28641.24609012227,23398.006185761547,5243.239904360722
