episode,makespan,total_energy,working_energy,idle_energy
0,950.5421060988031,34297.28284793647,22805.88623509247,11491.396612844002
1,987.1893843737026,34911.41815056787,22979.330550595827,11932.087599972043
2,998.7632842192548,35743.698532095426,22798.592948555575,12945.105583539847
3,1488.909688631811,44199.29065143344,26365.700651260493,17833.590000172946
4,1614.3693170254983,47046.975202027155,26436.434661414893,20610.540540612266
5,1550.441073642615,45423.748523592134,26441.148899850104,18982.599623742033
6,1448.4509361817795,42970.18969954385,26465.541649367467,16504.648050176384
7,1554.920859660371,45720.9825095517,26416.26013806496,19304.722371486743
8,1519.0515752235715,45159.27112273796,26409.674384698897,18749.59673803906
9,1529.0662487954844,45411.35844531443,26388.273450544562,19023.084994769866
10,727.8849231438417,31871.35892033748,22044.044553821943,9827.314366515535
11,364.998868400737,31130.84061917403,25765.82983364768,5365.010785526347
12,327.65486547374417,30650.238347587096,26019.225693940716,4631.012653646378
13,334.24290072216814,30806.044965312805,26013.088114224407,4792.956851088398
14,346.67188471687666,31110.05793395724,26020.906880533144,5089.151053424095
15,345.6190897525046,31135.54085388068,26046.237283352886,5089.3035705277925
16,344.00583209494226,31085.45367783987,26076.296420162824,5009.157257677046
17,382.14910962673065,32034.230995752234,26070.279045819912,5963.951949932321
18,336.8094970716917,30938.855250165805,26068.949030263102,4869.906219902702
19,368.24523168734834,31708.23675508531,26075.167112561336,5633.069642523975
20,360.23898755084195,31504.778088312385,26078.982042979864,5425.796045332523
21,332.69511350528643,30843.8266097854,26079.595707701606,4764.230902083794
22,353.1967758516178,31350.40311751506,26080.08581710673,5270.317300408331
23,332.97439003077614,30878.411389591573,26081.740343840745,4796.671045750829
24,345.7039437341265,31112.818780593017,26085.3618907139,5027.4568898791185
25,322.9378727039727,30648.900218954182,26084.8891835281,4564.011035426084
26,311.46689899522545,30368.999721914846,26082.33086241295,4286.668859501898
27,303.57098590823455,30160.520609449046,26086.377329911145,4074.1432795379014
28,352.53687884984447,31332.589180375333,26086.406635059833,5246.182545315501
29,326.71674636115773,30762.300927358716,26086.09535650339,4676.205570855325
30,351.2521367821406,31315.195185779114,26086.95099122617,5228.244194552941
31,301.1799122608453,30200.126759015046,26086.04454347019,4114.082215544854
32,332.83835805107867,30831.551988047475,26087.245615827265,4744.3063722202105
33,331.6570588704394,30832.810542781135,26086.911891212923,4745.898651568213
34,314.9936477184797,30454.61686093942,26086.569753527354,4368.047107412064
35,320.41538188802997,30591.24032634234,26087.155568889142,4504.084757453196
36,378.399493956746,31923.57120521216,26086.88313951967,5836.68806569249
37,347.68913208352274,31208.983694740902,26086.177373240113,5122.80632150079
38,331.20251579440503,30853.23040505711,26087.240162853243,4765.9902422038695
39,325.5932939661683,30717.22729857756,26086.78214675251,4630.445151825049
40,373.4389529121596,31828.341213441214,26086.71809644491,5741.623116996305
41,328.75411107231866,30811.062288135985,26086.707924320555,4724.35436381543
42,317.90015448449606,30529.438008990754,26086.917073621626,4442.520935369128
43,314.64755386027207,30442.871270810676,26087.32139096925,4355.549879841427
44,341.770500497228,31073.030565776906,26086.795853726017,4986.234712050889
45,312.2347284996975,30514.131225158955,26086.216117014963,4427.915108143994
46,306.5171845826342,30249.669562425835,26086.97453334753,4162.695029078306
47,320.4453050735551,30596.853270105734,26087.285640127124,4509.567629978608
48,318.42021411927755,30562.26273975284,26086.713876981477,4475.548862771362
49,340.53908689788466,31086.733580072898,26086.82621519571,4999.907364877186
50,330.79626989379346,30807.822531944967,26086.925996494,4720.896535450967
51,325.2816748768963,30696.537937950266,26086.528958398318,4610.008979551949
52,326.23073081106463,30675.01207820641,26087.324233912022,4587.687844294387
53,342.7093760365964,31127.409399900982,26087.250805091946,5040.158594809036
54,319.0337905282551,30501.003784926008,26087.139062330687,4413.864722595321
55,307.9401285309883,30266.21213872173,26087.288538209177,4178.923600512554
