seed,model,failure_rate,nose_level,avg_makespan,std_makespan,avg_energy,std_energy,success_episodes
3047,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_1_seed_3047\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.3,268.08496880500206,14.20914679728845,25793.90373863995,344.2756666972158,10
3047,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_1_seed_3047\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.5,310.52595644855006,11.080086790830977,25432.496769979272,288.8349342806255,10
3047,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_1_seed_3047\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,223.4005806402143,0.0,28422.319521620422,0.0,10
3047,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_1_seed_3047\ddpg_lirl_pi_mu_20250908_042113.pth,0.1,0.0,311.62029843219335,33.08837879994568,29840.697432266606,731.8999280019347,10
3047,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_1_seed_3047\ddpg_lirl_pi_mu_20250908_042113.pth,0.3,0.0,481.5543190599416,38.950820549209354,32720.32034489449,884.0696418872787,10
3047,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_1_seed_3047\ddpg_lirl_pi_mu_20250908_042113.pth,0.5,0.0,585.455982446676,57.533467224569044,34550.59851853556,1425.273720097108,10
294,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_2_seed_294\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,331.35722563550934,5.684341886080802e-14,30135.80732333862,3.637978807091713e-12,10
294,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_2_seed_294\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.1,351.28392919547684,0.7002466266457934,29240.71786426917,60.52953141935308,10
294,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_2_seed_294\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.3,402.3265259676459,3.669839775228881,28653.75325538771,79.70588460077991,10
294,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_2_seed_294\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.5,463.16948436801056,5.2093695796844095,28810.91799336744,99.75768407925746,10
294,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_2_seed_294\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,331.35722563550934,5.684341886080802e-14,30135.80732333862,3.637978807091713e-12,10
294,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_2_seed_294\ddpg_lirl_pi_mu_20250908_042113.pth,0.1,0.0,465.2916263112311,40.49130696385982,32817.10864577383,849.4446563494818,10
294,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_2_seed_294\ddpg_lirl_pi_mu_20250908_042113.pth,0.3,0.0,717.4220515957968,35.81016332478991,37692.601204200546,674.613056440081,10
294,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_2_seed_294\ddpg_lirl_pi_mu_20250908_042113.pth,0.5,0.0,783.41972168375,34.6723233845618,38771.74804544184,777.6986484004213,10
714,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_3_seed_714\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,305.6000001385129,0.0,30477.350633154558,3.637978807091713e-12,10
714,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_3_seed_714\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.1,326.217255602789,1.1448750054226735,29407.242350577213,57.09361164139571,10
714,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_3_seed_714\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.3,377.87691344556436,5.791561580851067,28549.937535058903,96.53297978914544,10
714,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_3_seed_714\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.5,439.9206780347339,4.517474958217588,28705.132323901413,75.96459168282557,10
714,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_3_seed_714\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,305.6000001385129,0.0,30477.350633154558,3.637978807091713e-12,10
714,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_3_seed_714\ddpg_lirl_pi_mu_20250908_042113.pth,0.1,0.0,427.43999009517665,42.53767346288381,32789.834233150716,860.9398393454744,10
714,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_3_seed_714\ddpg_lirl_pi_mu_20250908_042113.pth,0.3,0.0,633.9521139716818,47.39110036211032,36584.7068047576,1043.5813024986203,10
714,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_3_seed_714\ddpg_lirl_pi_mu_20250908_042113.pth,0.5,0.0,756.9277018834634,32.614131205514205,38842.31973546203,741.8633767277271,10
1092,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_4_seed_1092\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,322.14443368579475,0.0,30428.055049959694,0.0,10
1092,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_4_seed_1092\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.1,342.4053107372162,1.0954064057188642,29447.742483516406,61.181083380968886,10
1092,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_4_seed_1092\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.3,394.26983205781426,3.525287857608721,28718.803857996023,73.27144219595466,10
1092,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_4_seed_1092\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.5,451.88883695089527,7.059810958179903,28800.48942702636,90.31636408333996,10
1092,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_4_seed_1092\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,322.14443368579475,0.0,30428.055049959694,0.0,10
1092,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_4_seed_1092\ddpg_lirl_pi_mu_20250908_042113.pth,0.1,0.0,452.1891368544357,36.118129843703365,32942.91044220519,775.6155082312888,10
1092,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_4_seed_1092\ddpg_lirl_pi_mu_20250908_042113.pth,0.3,0.0,687.7261288445295,59.489685621420584,37397.073933213724,1220.793381542101,10
1092,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_4_seed_1092\ddpg_lirl_pi_mu_20250908_042113.pth,0.5,0.0,781.8749974254945,38.53930008232936,39028.64004715039,891.2952361313952,10
1386,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_5_seed_1386\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,321.346570121371,0.0,30470.105011664033,0.0,10
1386,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_5_seed_1386\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.1,341.3436063447871,1.7740443889449709,29458.832900284393,47.34351787274502,10
1386,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_5_seed_1386\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.3,392.8408279528546,5.179933186598362,28720.65110928156,88.16018145785482,10
1386,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_5_seed_1386\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.5,451.24399682858046,4.656197220166882,28754.627139789285,91.59909519005386,10
1386,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_5_seed_1386\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,321.346570121371,0.0,30470.105011664033,0.0,10
1386,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_5_seed_1386\ddpg_lirl_pi_mu_20250908_042113.pth,0.1,0.0,427.48574066079937,23.849235863136652,32382.481046321813,499.25041568335854,10
1386,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_5_seed_1386\ddpg_lirl_pi_mu_20250908_042113.pth,0.3,0.0,688.8102785473202,39.26140320637723,37551.28472615035,780.940417525632,10
1386,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_5_seed_1386\ddpg_lirl_pi_mu_20250908_042113.pth,0.5,0.0,786.0609157105125,36.848598597160766,39253.03294577079,808.2223359860676,10
2856,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_6_seed_2856\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,319.87169694393003,5.684341886080802e-14,30536.115665313788,0.0,10
2856,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_6_seed_2856\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.1,340.29311848147694,1.1286692839242993,29493.499790628528,63.88147988909732,10
2856,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_6_seed_2856\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.3,394.2268119916547,3.3467320410063786,28711.95708806576,81.66785300672568,10
2856,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_6_seed_2856\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.5,455.62214439312356,6.623068059917843,28856.964518791247,133.79337518785297,10
2856,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_6_seed_2856\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,319.87169694393003,5.684341886080802e-14,30536.115665313788,0.0,10
2856,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_6_seed_2856\ddpg_lirl_pi_mu_20250908_042113.pth,0.1,0.0,434.9684307285303,27.743176349206195,32671.692016036228,574.6042218821091,10
2856,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_6_seed_2856\ddpg_lirl_pi_mu_20250908_042113.pth,0.3,0.0,653.4821438385804,32.42839207863683,36783.20162895899,738.1171159644862,10
2856,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_6_seed_2856\ddpg_lirl_pi_mu_20250908_042113.pth,0.5,0.0,787.7101408164947,36.37581144538461,39230.24902515841,845.8683831189132,10
42,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_7_seed_42\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,305.60003333478755,5.684341886080802e-14,30477.348071131953,3.637978807091713e-12,10
42,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_7_seed_42\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.1,324.3851943189924,1.1984401994504048,29354.067752908835,49.28096969021019,10
42,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_7_seed_42\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.3,377.1538908610772,4.059817434633277,28499.187762159523,105.92933029478671,10
42,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_7_seed_42\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.5,438.22883113483556,6.551252572145147,28538.11509380085,186.40852796310784,10
42,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_7_seed_42\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,305.60003333478755,5.684341886080802e-14,30477.348071131953,3.637978807091713e-12,10
42,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_7_seed_42\ddpg_lirl_pi_mu_20250908_042113.pth,0.1,0.0,412.2469537009227,21.345666266218277,32455.600314429368,481.897173581437,10
42,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_7_seed_42\ddpg_lirl_pi_mu_20250908_042113.pth,0.3,0.0,653.0149949920465,35.63208789681089,36992.799224845556,789.8096936595247,10
42,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_7_seed_42\ddpg_lirl_pi_mu_20250908_042113.pth,0.5,0.0,746.5791141083253,29.47271899891158,38594.02701831355,658.6354793050377,10
114514,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_8_seed_114514\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,339.6311474431827,0.0,30094.900994766667,0.0,10
114514,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_8_seed_114514\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.1,361.9746634415764,1.2754525075123533,29250.200503937398,43.74340656404161,10
114514,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_8_seed_114514\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.3,414.5671412255333,3.9807579912472537,28724.602138264752,80.36248313653304,10
114514,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_8_seed_114514\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.5,479.3292548217243,6.230714435540543,28955.24740690314,106.52016459673641,10
114514,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_8_seed_114514\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,339.6311474431827,0.0,30094.900994766667,0.0,10
114514,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_8_seed_114514\ddpg_lirl_pi_mu_20250908_042113.pth,0.1,0.0,494.35564435057375,42.158620290952186,33083.62109028018,951.6897393951133,10
114514,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_8_seed_114514\ddpg_lirl_pi_mu_20250908_042113.pth,0.3,0.0,738.9110613526962,29.896966206957266,37790.88467405237,622.0940841425987,10
114514,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_8_seed_114514\ddpg_lirl_pi_mu_20250908_042113.pth,0.5,0.0,836.9097290036176,22.96224177676183,39385.71421413367,586.1799118231299,10
2025,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_9_seed_2025\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,329.10156447851404,5.684341886080802e-14,29950.178492881656,0.0,10
2025,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_9_seed_2025\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.1,351.9667373306115,1.2430317348171969,29129.741599119094,42.70357947455703,10
2025,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_9_seed_2025\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.3,406.76336972772816,4.083832003139593,28561.895700882633,78.39046172937867,10
2025,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_9_seed_2025\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.5,468.4453309638332,7.790799586203343,28890.363010580175,81.3891730738262,10
2025,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_9_seed_2025\ddpg_lirl_pi_mu_20250908_042113.pth,0.0,0.0,329.10156447851404,5.684341886080802e-14,29950.178492881656,0.0,10
2025,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_9_seed_2025\ddpg_lirl_pi_mu_20250908_042113.pth,0.1,0.0,437.20117406478084,24.28255865654728,31969.877247877524,542.2203373684371,10
2025,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_9_seed_2025\ddpg_lirl_pi_mu_20250908_042113.pth,0.3,0.0,703.0845573098325,40.810408757255146,37179.79030488701,891.3579762870903,10
2025,d:/Projects/RMS_V3.0 -robust/ddpg_lirl_pi_multi_run_2025090/ddpg_lirl_pi_multi_run_20250908_042113\run_9_seed_2025\ddpg_lirl_pi_mu_20250908_042113.pth,0.5,0.0,800.249280230508,32.666770438027925,39022.64770479615,540.5461138403258,10
