episode,makespan,total_energy,working_energy,idle_energy
0,780.1967262377075,31648.900974868753,22362.40889013262,9286.492084736134
1,772.7499691426032,31471.089418073203,22354.143548209147,9116.945869864056
2,803.3664370673458,32127.48421828332,22452.93191268101,9674.552305602308
3,485.26600478040393,28262.94368261194,22285.50345116239,5977.440231449551
4,373.39374356815625,27569.06521905975,23032.915768975177,4536.149450084573
5,362.95065490669197,28135.927885124358,23456.22098826727,4679.706896857089
6,356.2098218437989,28188.518941980154,23590.50294597779,4598.015996002361
7,364.8639021022951,28281.52931553323,23507.18698177066,4774.342333762568
8,365.1508907853521,28193.610869106564,23432.33615587745,4761.274713229115
9,372.179357440074,28416.937234846682,23486.719379059894,4930.217855786789
10,365.90776701635167,28355.962921976454,23553.532224833703,4802.430697142752
11,372.9457022813777,28371.6510637182,23441.65380161498,4929.997262103219
12,376.2213279958799,28430.9048266687,23424.195896456033,5006.708930212666
13,371.5084853201907,28442.131886570423,23512.51954195901,4929.612344611414
14,369.61219198102276,28559.930297938638,23624.622630403337,4935.3076675352995
15,373.6433203339543,28221.82748246991,23328.598149361318,4893.229333108591
16,378.403729882428,28548.987555588636,23461.11992063681,5087.867634951825
17,373.18453460982363,28608.15390511661,23587.284782711522,5020.86912240509
18,374.254822171623,28438.71981294366,23458.180996781015,4980.538816162643
19,382.02983530298934,28558.723140773793,23408.855401477285,5149.867739296507
20,379.29005401209264,28537.980949649085,23450.345418035766,5087.6355316133195
21,381.2219145865031,28507.120606521028,23398.16022455485,5108.960381966178
22,377.0404584003219,28371.930332201053,23380.298913339328,4991.631418861727
23,380.5768622774082,28461.7268632233,23388.587498079727,5073.139365143571
24,383.2151403595115,28634.16631704785,23442.383413355194,5191.782903692658
25,374.71951091148225,28519.81587159089,23514.180793163967,5005.635078426923
26,368.7393422454925,28406.81105362947,23525.257774758356,4881.5532788711125
27,375.3469980872128,28577.948452246343,23537.83963786277,5040.108814383572
28,367.7625408255028,28259.56461021629,23441.317032051466,4818.247578164825
29,345.8755658140046,28010.795725356253,23621.72658672626,4389.069138629992
30,366.9336864567604,28132.710737996233,23387.948013743797,4744.762724252435
31,349.59821413960435,28134.05598856022,23664.776959558014,4469.279029002208
32,349.74467782715385,27948.235100996742,23539.768281407552,4408.46681958919
33,360.2564663138055,28038.46979674974,23440.76930142517,4597.70049532457
34,350.03682874787245,27801.10656663071,23445.450938349248,4355.655628281465
35,347.35576094291156,27938.230890680716,23575.853169988455,4362.377720692261
36,352.1636572953922,27929.327543794723,23480.43078871831,4448.896755076414
37,350.63287815446205,27859.454607102947,23468.471960114162,4390.982646988785
38,354.96019658514405,27867.817295242043,23406.662873450183,4461.154421791862
39,353.0623729701564,28046.952478179028,23551.02750017269,4495.924978006337
40,347.2630439126972,27844.212905599252,23510.02904114932,4334.183864449934
41,347.7263926090827,27770.124212159975,23454.292395973363,4315.831816186613
42,349.1268208197269,27684.745245280705,23379.431674192514,4305.313571088191
43,352.6365433660877,27972.25832071935,23489.910628334612,4482.3476923847375
44,360.8521887792892,28281.70296511663,23580.3249014997,4701.378063616927
45,359.35750677468485,27983.776645261023,23424.244003458214,4559.532641802811
46,359.9847861550825,28011.014522800157,23411.915724668437,4599.098798131719
47,355.46156869285636,27898.849859408903,23406.223372187807,4492.626487221095
48,367.98491988730564,28244.084584825465,23453.577436317435,4790.507148508031
49,360.6576654455204,27946.47588558548,23349.51322601758,4596.962659567899
50,362.7239419679278,28097.350297671772,23429.311571288228,4668.038726383545
51,358.6267381552733,28070.401943350804,23467.652038474873,4602.74990487593
52,360.3769081197567,28069.89639023484,23452.14038770362,4617.756002531219
53,357.71190420815,27961.68742116032,23425.43826727903,4536.249153881291
54,369.5501992159773,28381.706586624856,23501.49063559732,4880.215951027535
55,368.8226235866778,28184.65054559193,23380.58212517936,4804.068420412567
56,368.85364791967027,28417.804488906288,23524.323855259587,4893.480633646701
57,368.05927625331236,28269.322588945124,23449.475051562033,4819.847537383092
58,371.25123264936576,28345.265528590317,23434.613772447512,4910.6517561428045
59,368.65961929144476,28337.279430407776,23483.105339464226,4854.174090943551
60,371.3810091008551,28352.815597600813,23444.6403643905,4908.175233210313
61,362.6420027455091,28161.124728474093,23481.248358842622,4679.876369631471
62,365.0657875195109,28300.991452092774,23511.835368998367,4789.156083094406
63,369.7567740724773,28340.692307832294,23465.58387533396,4875.108432498336
64,370.1466197165075,28492.88861803193,23561.152744277184,4931.735873754746
65,375.2747804675613,28385.05006595855,23418.799171162547,4966.2508947960005
66,370.4714145436502,28372.670447164077,23490.38967917409,4882.280767989987
67,365.9721303750812,28398.830605442305,23572.550682241606,4826.279923200698
68,371.023803417802,28478.388778141794,23537.419477733885,4940.969300407909
69,376.66920981320357,28438.452992099643,23425.403914911298,5013.049077188345
70,369.94572103065224,28339.51451185396,23468.83268300003,4870.681828853927
71,377.2748450464343,28509.67185881358,23456.68366647206,5052.98819234152
72,373.26075514661255,28499.252093358853,23543.988924774625,4955.263168584228
73,375.9681426165754,28491.50518284307,23476.430957556127,5015.074225286941
74,373.77162915214234,28419.571860626198,23454.88425547241,4964.6876051537865
75,380.3076835576916,28711.811722849525,23541.136651324025,5170.675071525498
76,367.32303418210705,28463.99903443462,23596.059229804578,4867.939804630042
77,376.17419773699066,28527.212092162736,23485.74616785669,5041.465924306047
78,378.62689860707195,28511.040943053078,23430.55224230648,5080.488700746597
79,377.8403862585874,28542.701254975473,23464.54366194742,5078.1575930280505
80,378.23834185882225,28745.646027720977,23595.859671370723,5149.786356350255
