episode,makespan,total_energy,working_energy,idle_energy
0,1146.057278421268,38340.88651347422,23491.85932368642,14849.027189787805
1,1087.4226456221763,37017.08810104618,23470.959530190106,13546.128570856077
2,1057.423545424458,36404.64658998045,23130.944754869153,13273.7018351113
3,1484.1506804510557,44290.91133115134,26071.80643287411,18219.104898277234
4,1500.4688885217156,44283.59891328302,26067.92813760315,18215.67077567987
5,1379.271214689426,42458.028629376335,25233.522549376088,17224.50608000025
6,1514.5178778441075,45516.422957945455,25682.852400862263,19833.57055708319
7,1121.6697325504947,38282.08550919669,23374.50666496403,14907.578844232661
8,621.5638606067399,30255.686763460646,21863.88972034993,8391.797043110717
9,574.6532199920731,29545.748147959,21887.30781067505,7658.440337283949
10,447.4178166742416,28360.327855275365,22500.557560062378,5859.770295212988
11,376.4138243039295,31264.413496542187,25607.131627863277,5657.2818686789105
12,375.8252830687112,31583.697383579845,25841.356489763068,5742.340893816778
13,335.4256179009179,30765.74381320044,25943.734674390216,4822.009138810223
14,348.8058771153531,31205.92475056195,26021.475305519674,5184.449445042275
15,341.8926447513502,31050.539475615893,26045.22091661063,5005.318559005264
16,369.1524863560067,31727.42646479638,26064.851038129673,5662.5754266667045
17,315.4532290182872,30521.375639133697,26072.491622160265,4448.884016973432
18,353.8480122680254,31415.282534721988,26080.758935789323,5334.523598932665
19,323.4878270304096,30704.44415238894,26078.480555540526,4625.963596848414
20,377.0503810245883,31920.048925094357,26082.62109830558,5837.427826788777
21,373.08058332323407,31833.707051171186,26082.095414260046,5751.61163691114
22,387.03859643346783,32180.395089508253,26083.172113972785,6097.222975535466
23,327.00761166978793,30745.23022728163,26084.04414522258,4661.186082059054
24,327.39258317013844,30770.97505088568,26084.58519180176,4686.389859083919
25,330.5242088385817,30991.528242858778,26085.060759576107,4906.46748328267
26,342.6082566858159,31135.71334372385,26085.429191353454,5050.284152370399
27,338.4763987420016,31007.591267273994,26086.396190754607,4921.195076519389
28,351.23204256230105,31337.466449286494,26086.43132918621,5251.035120100286
29,346.8387673560947,31258.528266668447,26085.970348416824,5172.557918251624
30,335.1963770217669,30954.67687695018,26086.112247178724,4868.564629771457
31,382.1482972437154,32062.107780313898,26086.223003326315,5975.884776987585
32,351.81740756666375,31356.602230815806,26086.378631816795,5270.22359899901
33,357.1144830683527,31488.02101989193,26086.43996811846,5401.58105177347
34,344.57398006078796,31194.83130543046,26086.512748262016,5108.318557168444
35,345.8066314736043,31213.084683675028,26086.675059727535,5126.409623947492
36,347.33415708426173,31232.4034256792,26086.632809850707,5145.770615828493
37,344.6698933876173,31186.183436811654,26086.67769844643,5099.505738365224
38,361.9887071991934,31628.869667372222,26086.74454714446,5542.125120227762
39,320.8998726149702,30692.265245187853,26086.787843775015,4605.477401412837
40,361.348758401571,31586.018099221204,26087.05367415507,5498.964425066133
41,402.40809551725096,32531.97166419666,26086.8406472933,6445.131016903361
42,341.8451673342105,31091.13844760321,26086.89752879414,5004.240918809073
43,343.5664912480537,31137.40764844473,26086.901017726443,5050.506630718284
44,342.5792198593357,31105.86173054229,26086.941640992896,5018.920089549392
45,348.78838462848097,31338.51421400414,26086.929986395404,5251.584227608736
46,338.31258255995766,31046.533344571046,26086.95118369251,4959.582160878537
47,340.24016168073894,31076.065347131254,26086.97156018357,4989.093786947683
48,322.705996074463,30667.81961443195,26086.99049977337,4580.829114658583
49,384.88034315589744,32105.987342457673,26087.021448741387,6018.965893716288
50,360.46075029407365,31603.172600905018,26087.142570187294,5516.030030717725
51,343.66924653392584,31134.755660586405,26087.035471015854,5047.720189570551
52,338.76205329418747,31022.981908290563,26087.0504921524,4935.931416138163
53,372.4102063191945,31803.62956262951,26087.058940661867,5716.570621967645
54,372.52922725994813,31838.904487645894,26087.332243835404,5751.5722438104885
55,329.9788639234553,30822.994050884008,26087.070395540082,4735.923655343926
56,376.00127208383606,31909.865181099918,26087.33820385838,5822.526977241537
57,339.8978631206993,31098.71716257513,26087.087917210636,5011.629245364495
58,393.48643372826655,32337.612406683664,26087.09555528329,6250.516851400373
59,353.73901384400267,31425.773393781383,26087.10162456586,5338.671769215522
60,361.52088845893553,31575.497581880976,26087.18117074537,5488.316411135607
61,324.2080482829941,30696.721686178702,26087.09973210208,4609.621954076623
62,334.0016156309216,30929.610691180784,26087.218340376072,4842.392350804712
63,337.5809518956943,31037.631094550838,26087.095534330907,4950.535560219931
64,398.2766878119487,32435.609164685477,26087.08993139053,6348.519233294948
65,396.4139988552189,32373.679890827632,26087.092162203884,6286.587728623747
66,351.83664869475274,31324.538334851175,26087.095627012666,5237.442707838507
67,366.7360044870324,31685.17672799,26087.109615542708,5598.067112447294
68,375.2498976480978,31914.969531468403,26087.111764029127,5827.857767439276
69,358.4180360347032,31488.574243674608,26087.10700656971,5401.467237104898
70,360.38710195011777,31541.238674279506,26087.107935584343,5454.130738695163
71,368.19699434277175,31746.1187392328,26087.113645403802,5659.005093828999
72,344.39184417720384,31147.337207206478,26087.121826869236,5060.215380337242
73,356.23355400282674,31517.217996088635,26087.11905596761,5430.098940121026
74,349.8967254473165,31285.73403621081,26087.108008038627,5198.626028172184
75,346.8367247902067,31231.975287738725,26087.09394443382,5144.881343304906
76,356.76977199173587,31435.653525602997,26087.072023932036,5348.581501670961
77,383.91859452799514,32083.90927755164,26087.048206485426,5996.861071066213
78,341.1383551838227,31155.99025164678,26087.036473942248,5068.9537777045325
79,359.6839564193345,31536.145037813243,26087.0306958349,5449.114341978342
