episode,makespan,total_energy,working_energy,idle_energy
0,1061.4359775872288,36291.81986155707,23186.52585806605,13105.294003491024
1,1080.3147530569556,36698.39868893738,23400.34068183441,13298.05800710297
2,1007.6853685193375,35464.41525309782,22896.28924295522,12568.126010142601
3,1475.428166483275,44116.422797827385,26316.563463707564,17799.85933411982
4,1584.5122592397488,46243.34021182273,26385.713292865847,19857.626918956885
5,1661.1438213018298,48293.46563439911,26463.311723968844,21830.15391043026
6,1666.2312832281552,48249.938055539664,26472.256191530214,21777.681864009446
7,1565.6675753948505,46120.79728154385,26487.44907799224,19633.348203551606
8,1528.7267384808206,45665.715221444756,26491.617951877124,19174.09726956763
9,1664.4817424612484,48497.96155905933,26484.15631518288,22013.805243876446
10,1635.3995045425688,48114.303811178776,26289.29792614533,21825.00588503345
11,396.28207692913116,29893.6283374867,24341.1350184339,5552.493319052802
12,365.48984799688344,30881.407269606778,25503.905453144547,5377.501816462232
13,335.80310588797886,30854.925250521563,25965.715198800524,4889.21005172104
14,340.4183353947102,30999.29254599229,26024.933948171223,4974.35859782107
15,360.63833114792453,31497.51777659531,26059.59185758332,5437.925919011987
16,359.76856817088134,31514.65044287122,26068.03329095259,5446.617151918634
17,372.35292040342665,31800.520659119873,26077.463143174355,5723.05751594552
18,333.6800996665673,30920.771403815812,26080.29926151984,4840.472142295973
19,351.82072230662715,31332.963739903895,26084.16416383987,5248.799576064026
20,343.17960670313596,31149.783408311803,26084.058958319652,5065.724449992152
21,330.65427919861804,30845.142461283758,26085.057936009744,4760.084525274015
22,346.8121481757771,31250.812706655925,26085.72649255447,5165.086214101455
23,340.536533115973,31147.583145763816,26086.07852807206,5061.504617691758
24,363.5535832476618,31713.932354318775,26086.345722474867,5627.586631843908
25,349.6417393632013,31298.779729914346,26086.54126683658,5212.238463077768
26,370.9636054695968,31794.67201647584,26086.728455834593,5707.943560641248
27,340.9500662042416,31080.312979023187,26086.834125294616,4993.47885372857
28,395.349915601665,32366.146235431217,26086.936295503052,6279.209939928165
29,360.633167661386,31572.23482248198,26086.993266018097,5485.241556463883
30,345.60978652255164,31206.40102658946,26087.034643435636,5119.366383153824
31,362.1614081841909,31578.458742800314,26087.210608865676,5491.24813393464
32,350.25865521393087,31297.88414969651,26087.12087344545,5210.763276251062
33,340.43951011799555,31056.24990360885,26087.133717206027,4969.116186402822
34,333.6029995896666,30940.195435792743,26087.157229065684,4853.0382067270575
35,321.7472351244838,30632.74902545477,26087.177502521845,4545.571522932924
36,347.37362720870334,31207.661972601065,26087.195782522584,5120.466190078481
37,340.16105454389583,31083.23600725511,26087.22757041071,4996.008436844401
38,326.4303284338297,30835.676402724934,26087.225496332667,4748.450906392267
39,343.301780840633,31141.91660952754,26087.237717017157,5054.678892510383
40,319.6832636260705,30576.2362322705,26087.250651811068,4488.985580459434
41,384.853363484315,32123.49883986693,26087.342349139366,6036.156490727566
42,369.1995908656191,31761.041608047813,26087.262187359087,5673.779420688726
43,361.02358903680374,31545.385940975408,26087.30466312415,5458.081277851259
44,350.1322936985559,31291.04851143225,26087.274757787072,5203.773753645179
45,336.4354356770403,31023.544334837217,26087.27948064606,4936.2648541911585
46,360.50618591051267,31561.29284630282,26087.284638820533,5474.008207482286
47,338.292020359999,31015.720550148588,26087.287727595765,4928.432822552822
48,351.1810214344683,31321.53831288712,26087.316280777304,5234.2220321098175
49,341.45331402358846,31090.971531705356,26087.29546604211,5003.676065663245
50,374.95678092144556,31888.112897389583,26087.345774256486,5800.767123133095
51,338.96934813343285,31019.99572270661,26087.301897728823,4932.69382497779
52,353.29679044338724,31388.022153087706,26087.304383747996,5300.717769339709
53,377.8900665199466,31955.268123244816,26087.307181513228,5867.960941731586
54,329.3163745532634,30790.715199832353,26087.30885979907,4703.406340033282
55,367.175994793026,31711.309363957695,26087.311170313904,5623.998193643792
56,347.90062648610564,31236.02592782784,26087.313926581122,5148.7120012467185
57,386.7643869805309,32181.85358356356,26087.31678538302,6094.53679818054
58,339.3916437573858,31039.72280811674,26087.317245254373,4952.405562862369
59,329.5368283028912,30833.9935664553,26087.318584930497,4746.674981524805
60,338.6914315625615,31027.3935345379,26087.31974345835,4940.073791079551
61,382.9792055169553,32072.442474160245,26087.32103444314,5985.121439717106
62,355.7298522971946,31486.06472378998,26087.322432206543,5398.742291583435
63,366.45628339194485,31697.19881106358,26087.32343947445,5609.875371589129
64,362.0251817058404,31564.716700865516,26087.32438371634,5477.392317149179
65,351.8610532104045,31400.139324022606,26087.32519552696,5312.814128495648
66,353.76122756742507,31390.570494329404,26087.325915929814,5303.244578399592
67,345.33421402798683,31210.918929433097,26087.326711807145,5123.592217625951
68,357.99798670158395,31539.26767304606,26087.32773323977,5451.939939806288
69,378.9902189751509,31980.79135078221,26087.328524995453,5893.462825786754
70,324.08646293792947,30682.554416941584,26087.32934005614,4595.225076885442
71,399.2418046661699,32452.030211317553,26087.34811502926,6364.682096288292
72,367.2540886310004,31779.89207482199,26087.330695028333,5692.561379793657
73,328.47762168905365,30788.94541804478,26087.331226244398,4701.6141918003805
74,333.64166565887854,30931.492196059546,26087.334540497293,4844.157655562251
75,370.9281729270368,31777.729747054538,26087.332202702328,5690.397544352212
76,334.37894636153686,31033.796312449645,26087.33284620367,4946.463466245974
77,341.2274629209921,31084.553982159206,26087.333356480114,4997.220625679092
78,358.78681203034114,31517.582919741613,26087.333781168723,5430.24913857289
79,377.908753712455,31938.285756445337,26087.3343219687,5850.951434476637
80,327.03839093416747,30758.91587815547,26087.33517888127,4671.580699274199
81,316.12796230789866,30575.28859086582,26087.335522178735,4487.953068687087
82,325.72477452403945,30716.739698628553,26087.336032183593,4629.403666444958
83,338.01262846919974,31003.659925127286,26087.336458263,4916.323466864285
84,335.1355565253281,30948.49274290299,26087.341314444624,4861.151428458364
85,372.7157432898979,31818.71890226761,26087.337413707286,5731.381488560326
86,342.0562944424971,31095.841883235014,26087.33781992806,5008.504063306955
87,338.4803291126957,31018.08600182263,26087.338244432438,4930.747757390192
88,359.34902006595473,31543.449017511364,26087.338590945896,5456.110426565469
89,339.46377232438755,31032.319481493047,26087.3389282376,4944.980553255446
90,335.98093867228704,30958.04271993164,26087.339204776083,4870.703515155559
91,345.06079562262437,31182.15337316802,26087.339462233384,5094.813910934638
92,336.1961155930398,30972.986279230667,26087.33981948259,4885.646459748075
93,324.1614799433695,30705.64840204508,26087.34001585702,4618.308386188061
94,372.7367481398771,31837.050746882433,26087.34146779912,5749.709279083311
95,355.96567103491043,31438.955142671097,26087.3447905611,5351.6103521099985
96,321.4093143828775,30696.75728384307,26087.340474819695,4609.416809023378
97,344.908261786684,31164.14483432791,26087.340831653517,5076.804002674396
98,374.1436104630505,31856.19423683039,26087.344880334993,5768.849356495397
99,361.03981001236133,31568.137387015948,26087.34085582625,5480.796531189699
100,335.73983067206825,30981.47691007497,26087.340971986243,4894.135938088724
101,327.6723070078959,30844.1279477109,26087.34104710301,4756.786900607888
102,351.03309393473535,31306.965942840256,26087.34115183171,5219.624791008544
103,375.58430026488605,31881.206463947,26087.341448201783,5793.8650157452175
104,408.1512403233618,32682.349216815477,26087.34155151955,6595.007665295927
105,331.0580411102085,30859.493210004537,26087.341469242354,4772.151740762184
106,328.09615842397284,30795.267676099807,26087.341599204545,4707.926076895263
107,339.5047175496821,31100.501550009303,26087.341730849996,5013.1598191593075
108,333.3875689442583,30924.654687883383,26087.341867278006,4837.312820605376
109,342.1157881351661,31103.840926813173,26087.34205753636,5016.498869276811
110,336.32263827343536,30975.107790666905,26087.342160684606,4887.7656299823
111,364.57322650018807,31649.818409996486,26087.345031132994,5562.473378863491
112,371.1399483999693,31804.780248638373,26087.342460212232,5717.437788426139
113,386.71648149358185,32158.35242981436,26087.34260806047,6071.009821753889
114,378.7338938713443,31960.814545377078,26087.34270735766,5873.471838019415
115,376.00884327026444,31913.948201029543,26087.342930776416,5826.605270253127
116,370.1387771790132,31779.614681272695,26087.342851564063,5692.271829708632
117,331.8392639648306,30897.619922296548,26087.34294385524,4810.276978441306
118,334.8751001317766,30959.386180835587,26087.342997114254,4872.043183721332
119,370.21271271919085,31788.708416307956,26087.34305424992,5701.365362058035
120,353.63702625088973,31366.35206817856,26087.343102111965,5279.008966066594
121,332.4838134157688,30882.982352553452,26087.343169643304,4795.639182910147
122,359.66301793372133,31530.24935522581,26087.343237463872,5442.906117761939
123,352.8238449655016,31419.232766714464,26087.34329705762,5331.88946965684
124,378.87240137770084,32006.63510359808,26087.343313050435,5919.291790547646
125,364.62741647349054,31663.96877984261,26087.345698888945,5576.623080953663
126,324.915513197513,30727.712665218874,26087.343283289854,4640.369381929018
127,335.4313317804007,31004.90387968407,26087.343269403354,4917.560610280716
128,378.7948995399224,31984.46057031741,26087.34597534662,5897.114594970792
129,370.08444462259376,31741.149255774017,26087.343212025677,5653.806043748341
130,375.9931192650047,31907.788082527422,26087.34315958996,5820.444922937462
131,349.7616735320021,31301.156895258246,26087.34313541029,5213.813759847957
132,340.01553601292676,31079.841411513607,26087.343090009577,4992.498321504029
133,327.91167217152594,30778.481943198687,26087.344197139468,4691.137746059219
134,321.86771607953506,30689.82407116264,26087.342906262176,4602.481164900463
135,346.0457505403924,31265.034962643243,26087.342768047674,5177.692194595567
136,338.9090882441923,31036.12104801539,26087.342601085675,4948.778446929715
137,395.7633313364519,32399.319270371943,26087.342576426636,6311.976693945308
138,353.0232618677796,31367.961834412046,26087.349536911453,5280.612297500595
139,363.5788037522512,31644.962702817727,26087.342893757093,5557.619809060632
140,379.38685187119813,31996.860579383592,26087.340796263714,5909.519783119879
141,333.67249260350656,30932.062069461215,26087.339810736434,4844.7222587247825
142,383.32122126960996,32099.638494709438,26087.336996229522,6012.301498479916
143,351.03138401042236,31330.707722488874,26087.340063329277,5243.367659159598
144,293.5163228767199,29936.863760052125,26087.05102937835,3849.8127306737733
145,324.88529960168415,30648.845919918273,26083.41681115114,4565.4291087671345
146,317.2853397427288,30430.86072325361,26064.73852871263,4366.12219454098
147,309.31806110887493,30250.020134599952,26047.37054928067,4202.649585319285
148,341.4213697264445,31054.14574374064,26078.077232179534,4976.068511561106
149,318.0741902076703,30544.999495762662,26081.476789730244,4463.522706032417
150,342.2704974446474,31042.344410448615,26039.676882717282,5002.667527731334
151,308.4332671151545,30268.581468020522,26046.221020132467,4222.360447888055
152,334.06933703587583,30868.237797271217,26085.996289771454,4782.2415074997625
153,322.77065449651883,30618.631853445302,26083.404306013756,4535.227547431548
154,316.0872413744877,30462.941187502056,26073.144373759227,4389.796813742829
155,330.13284577849305,30758.75618179041,26083.393226507647,4675.362955282762
156,315.30682148984766,30432.216223410487,26072.860453341935,4359.355770068553
157,344.2368020505063,31120.16478062486,26081.65413945522,5038.51064116964
158,349.84026843338575,31311.318956756644,26087.287175421447,5224.0317813351985
159,356.6042159346579,31457.489143022238,26087.249872025594,5370.239270996644
160,322.99301802228166,30670.741711489783,26087.32722014339,4583.4144913463915
161,352.5510750688139,31387.19282367398,26087.02263450965,5300.1701891643315
162,353.8538568867275,31454.67832599062,26086.899038656946,5367.779287333674
163,339.1541628111577,31025.141915642267,26087.256559604182,4937.885356038085
164,344.5857382686595,31195.887474145315,26087.2401967022,5108.647277443114
165,340.5338447102549,31118.6749387546,26087.27833169638,5031.39660705822
166,363.66405631346015,31609.115305200263,26087.301954006474,5521.813351193787
167,326.2529749188006,30788.30663514673,26087.308738316122,4700.99789683061
168,342.5245110159444,31111.017356772914,26087.315747850225,5023.701608922688
169,334.68438340469754,30955.82437181101,26087.322844583316,4868.501527227696
170,350.5953365116151,31300.243053300903,26087.32456510011,5212.918488200793
171,337.968969257068,31006.107890255844,26087.328249004036,4918.779641251806
172,342.8797436200404,31148.341190431333,26087.34163396064,5060.999556470692
173,348.4270590459475,31260.160787713095,26087.333217318268,5172.827570394829
174,315.69614063726567,30492.884197152183,26087.33643935925,4405.547757792933
175,360.00007740460524,31519.10675340236,26087.34584296401,5431.760910438351
176,335.3726182938598,31000.2855420551,26087.33856131246,4912.946980742638
177,376.3404502465296,31910.86837398821,26087.348107741815,5823.520266246398
178,339.1110044075006,31052.16396194273,26087.34101859969,4964.822943343041
179,363.7722996080354,31634.89285934604,26087.341778698436,5547.551080647605
180,352.019460759907,31339.247229144486,26087.3437957196,5251.903433424888
181,336.4013789756218,30993.388700360436,26087.34350880949,4906.0451915509475
182,346.2524767667471,31225.905350759116,26087.345774395646,5138.559576363468
183,352.5871215083682,31350.825732646736,26087.34897771096,5263.476754935776
184,331.8985020942479,30874.983801935337,26087.344135807336,4787.639666128002
185,351.70380303516714,31334.740584244566,26087.350582566916,5247.390001677649
186,333.96330601202203,30942.85947348882,26087.345020593137,4855.514452895684
187,398.26451891025175,32456.368786591935,26087.345527118843,6369.023259473093
188,348.8919653884166,31252.984981468064,26087.34598245896,5165.638999009105
189,365.98534657722047,31696.114591259742,26087.345953972486,5608.768637287258
190,398.9695528988603,32473.24063158322,26087.350590625414,6385.890040957806
191,319.199887245508,30612.154799303946,26087.34655525469,4524.808244049254
192,339.95417443566043,31079.018677480326,26087.349185188497,4991.669492291828
