episode,makespan,total_energy,working_energy,idle_energy
0,877.5586332201622,33521.31348906098,22140.239342972323,11381.074146088657
1,771.3390197284854,31171.04162798998,22073.122361744536,9097.919266245446
2,792.621992760785,31968.28119842455,21939.58922545622,10028.691972968329
3,396.47109872361955,29593.282158665963,24301.89518710231,5291.386971563654
4,334.12791274668353,30399.3259786251,25783.123118291325,4616.202860333776
5,326.48695011521124,30525.418111242718,25961.70992122388,4563.708190018837
6,325.5020677574578,30532.106433375997,26013.276631298868,4518.829802077129
7,325.8555806814812,30667.86721767312,26061.77658592138,4606.090631751738
8,354.5073214159726,31381.682352802396,26076.462809017423,5305.219543784971
9,304.37791873456797,30293.71581342516,26065.296776263356,4228.419037161802
10,326.88755450541765,30759.221533622676,26072.20676488075,4687.014768741928
11,338.72201296988374,31030.19165751209,26074.1927602886,4955.998897223489
12,316.99984380089177,30479.19277461297,26086.62658474645,4392.56618986652
13,355.14627814673327,31412.06601726283,26086.8340065217,5325.232010741129
14,333.05199845416985,30875.614930352185,26085.06541564108,4790.549514711106
15,344.6165941540506,31138.73807413071,26087.09299920018,5051.64507493053
16,355.91079638636324,31439.930754374614,26085.973176606334,5353.95757776828
17,326.3780179776406,30724.07652280825,26086.30916663351,4637.76735617474
18,360.4115041170803,31518.44922117199,26086.672764946266,5431.776456225725
19,324.4760609256517,30683.54714011523,26087.21972851069,4596.327411604544
20,336.97049504246183,30929.31220328212,26084.01963489897,4845.292568383151
21,324.04500931624773,30634.67442592999,26083.828128848258,4550.84629708173
22,316.38028357311146,30510.25669662221,26080.52624307589,4429.730453546324
23,312.00371212848313,30372.44070922974,26084.986804001142,4287.4539052286
24,307.5881995560241,30290.213550093795,26086.823842123256,4203.389707970537
25,331.4549962931196,30759.72049353898,26066.938955938997,4692.781537599981
26,275.8018726658927,29481.373385579594,26072.402627655127,3408.9707579244696
27,304.44950683856865,30087.646067342623,26063.08664662338,4024.5594207192457
28,340.37181643803393,31014.85819195417,26086.14168142704,4928.716510527125
29,318.36926087285224,30519.661421080513,26085.626332039512,4434.035089041001
30,299.41153231446333,30115.944347059787,26086.68212403803,4029.2622230217576
31,336.86338409727665,30975.643483403466,26085.02980924348,4890.613674159986
32,291.45770329835915,29941.302347879497,26087.00862770103,3854.2937201784653
33,318.4265257922486,30550.894187741178,26087.283185162683,4463.6110025784965
34,292.79539712794235,29850.75976384465,26087.31776401963,3763.441999825021
35,352.77345372300323,31304.646492286178,26086.73563577488,5217.910856511298
36,297.83639820248334,29987.68121857169,26087.333387763898,3900.3478308077947
37,315.1268617614689,30447.362139939938,26087.2247120997,4360.137427840235
38,371.05870566450864,31683.832802099354,26087.23958709835,5596.593215001006
39,307.57574526480084,30261.02566127712,26087.278815381687,4173.746845895432
40,308.25713603177513,30272.283483250525,26087.127764986995,4185.1557182635315
41,289.77173802735314,29821.640225711566,26087.163518306086,3734.47670740548
42,326.43310835596776,30714.05433368129,26087.329146002376,4626.725187678916
43,308.9934237797,30267.837924373933,26086.9521876694,4180.885736704529
44,292.26777077908446,29929.588479990845,26086.750458509076,3842.83802148177
45,298.3505324432083,30043.42760210819,26086.834510221273,3956.5930918869167
46,308.2901221158757,30273.444266827908,26086.971490420925,4186.472776406982
47,363.806403833592,31572.27995306874,26086.243852400276,5486.036100668466
48,329.7986378325503,30772.556692271675,26086.907592340125,4685.649099931549
49,310.73966366262266,30322.30605171178,26086.709167912588,4235.596883799193
50,300.28170340463726,30066.089652662053,26087.00517743449,3979.084475227564
51,333.85173231243346,30920.028569864215,26087.258969200084,4832.76960066413
52,321.46995873209505,30624.608372513034,26086.962466516878,4537.645905996155
53,329.4303016980663,30768.364719193418,26087.23947378742,4681.125245405999
54,296.2841931011262,29986.957021170372,26087.053647846107,3899.903373324266
55,329.8250269074982,30775.800241064855,26087.26592083576,4688.534320229093
56,314.1485861178951,30391.489232575157,26086.553006138824,4304.9362264363335
57,338.45143989606856,30963.677603063912,26087.05066246761,4876.626940596302
58,323.8715624611181,30594.656921404472,26086.864877357766,4507.792044046706
59,302.7574382689007,30110.43154299999,26087.13262864671,4023.2989143532814
60,308.9928454063768,30274.995919145207,26087.24632751731,4187.749591627897
61,326.55562422864205,30745.790901951787,26087.1296381208,4658.661263830986
62,327.91735565391417,30787.86122700933,26084.493237820716,4703.367989188614
63,375.69849289796446,31879.144240870053,26084.57274844256,5794.571492427494
64,316.60474319271685,30488.725894717616,26085.949694187457,4402.776200530159
65,322.39479136380737,30620.80512843568,26085.78491568277,4535.020212752912
66,316.73641249431955,30420.070857860606,26087.27986255796,4332.790995302645
67,304.91910350664557,30294.596903834725,26086.57930214619,4208.017601688536
